Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Success_rate_1st,Success_rate_2nd,Grade_improvement,Target_encoded
1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.454545454545457,5,11,13,7,12.25,12.4,0.5,1.79,0.7692307692307693,0.6363636363636364,0.7954545454545432,0
1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,5,11,12,5,14.4,11.1,0.6,2.02,0.6153846153846154,0.45454545454545453,0.9000000000000004,0
1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,5,6,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,5,0,0,0.0,12.7,3.7,-1.7,0.4,0.0,-11.0,0
1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.714285714285714,0,6,13,5,14.333333333333334,16.2,0.3,-0.92,1.0,0.8333333333333334,0.6190476190476204,0
1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25,0,18,21,26,21,12.363636363636363,12,16,21,12,12.25,11.1,0.6,2.02,1.0,0.75,-0.11363636363636331,0
1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20,0,1,7,13,3,10.666666666666666,0,6,14,2,11.5,15.5,2.8,-4.06,0.42857142857142855,0.3333333333333333,0.8333333333333339,1
1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,6,10,3,12.666666666666666,12.7,3.7,-1.7,0.3333333333333333,0.5,0.6666666666666661,0
2,39,1,8014,0,19,133.1,1,37,37,9,6,107.0,0,0,0,1,1,0,41,0,1,7,7,7,12.857142857142858,0,6,6,6,13.166666666666666,12.7,3.7,-1.7,1.0,1.0,0.3095238095238084,2
1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,6,9,6,12.714285714285714,11.1,0.6,2.02,1.0,1.0,-0.4107142857142865,1
1,43,1,9147,1,1,123.0,1,1,1,4,4,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0.0,0,5,8,2,11.5,15.5,2.8,-4.06,0.0,0.4,11.5,0
1,1,1,9254,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,6,6,0,0.0,15.5,2.8,-4.06,0.3333333333333333,0.0,-13.5,0
1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28,0,5,11,14,11,15.090909090909092,5,10,11,10,15.0,11.1,0.6,2.02,1.0,1.0,-0.09090909090909172,0
1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,6,10,5,11.8,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,-0.5999999999999996,1
1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,6,11,4,14.8,11.1,0.6,2.02,0.8333333333333334,0.6666666666666666,0.8000000000000007,1
1,7,1,9003,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,50,0,2,6,8,2,13.5,1,6,9,1,13.0,15.5,2.8,-4.06,0.3333333333333333,0.16666666666666666,-0.5,0
1,1,4,9147,1,1,108.0,1,3,1,3,4,109.1,1,0,0,1,1,0,19,0,0,5,5,0,0.0,0,5,5,0,0.0,12.4,0.5,1.79,0.0,0.0,0.0,0
1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,7,10,3,10.666666666666666,16.2,0.3,-0.92,0.5714285714285714,0.42857142857142855,-1.9833333333333343,0
2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,5,7,0,0.0,16.2,0.3,-0.92,0.0,0.0,0.0,0
2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,5,5,0,0.0,7.6,2.6,0.32,0.0,0.0,0.0,0
1,17,2,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23,0,0,6,8,6,13.333333333333334,0,6,7,5,12.8,9.4,-0.8,-3.12,1.0,0.8333333333333334,-0.5333333333333332,2
2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.333333333333334,0,5,8,5,11.142857142857142,13.9,-0.3,0.79,0.6,1.0,-0.19047619047619158,0
2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.666666666666666,0,5,8,2,10.5,7.6,2.6,0.32,0.6,0.4,-1.166666666666666,0
2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.166666666666666,0,6,8,6,14.428571428571429,12.4,0.5,1.79,1.0,1.0,2.2619047619047628,2
1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.333333333333334,0,6,6,4,12.75,11.1,0.6,2.02,1.0,0.6666666666666666,-0.5833333333333339,2
1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,6,10,3,11.0,7.6,2.6,0.32,0.8333333333333334,0.5,-0.40000000000000036,1
2,43,1,8014,0,1,120.0,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.142857142857142,0,6,6,0,0.0,16.2,0.3,-0.92,1.0,0.0,-12.142857142857142,0
1,43,1,9003,1,1,130.0,1,1,2,4,2,130.0,0,0,0,1,1,0,28,0,9,18,36,17,13.058823529411764,6,12,15,12,12.307692307692308,15.5,2.8,-4.06,0.9444444444444444,1.0,-0.7511312217194561,2
1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,6,15,4,10.5,15.5,2.8,-4.06,0.6666666666666666,0.6666666666666666,-1.25,1
1,1,1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.833333333333334,0,6,8,5,10.0,8.9,1.4,3.51,0.8333333333333334,0.8333333333333334,-1.833333333333334,0
1,43,1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,6,10,13,10,11.8,13.9,-0.3,0.79,0.9090909090909091,1.0,-0.5999999999999996,2
1,1,1,9070,1,1,140.0,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.428571428571429,0,6,12,4,11.5,13.9,-0.3,0.79,1.0,0.6666666666666666,-1.9285714285714288,1
2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,5,9,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,39,1,9991,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,40,0,0,5,5,5,11.0,0,5,5,5,13.4,15.5,2.8,-4.06,1.0,1.0,2.4000000000000004,2
1,17,1,9254,1,1,125.0,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,6,8,6,14.428571428571429,11.1,0.6,2.02,1.0,1.0,0.8035714285714288,2
1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,5,7,2,11.5,15.5,2.8,-4.06,0.8,0.4,-0.3000000000000007,1
1,39,1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,5,7,0,0.0,13.9,-0.3,0.79,0.0,0.0,0.0,0
1,42,1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,6,9,2,15.0,1,6,7,2,13.5,15.5,2.8,-4.06,0.3333333333333333,0.3333333333333333,-1.5,0
1,1,1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,6,11,5,11.0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,0.1999999999999993,2
1,18,1,9147,1,1,131.0,1,34,34,90,90,131.0,0,0,0,1,1,0,22,0,0,5,11,3,13.666666666666666,0,5,10,3,11.333333333333334,9.4,-0.8,-3.12,0.6,0.6,-2.333333333333332,0
1,1,1,9773,1,1,127.0,1,19,37,9,9,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.833333333333334,0,6,8,6,13.333333333333334,15.5,2.8,-4.06,1.0,1.0,0.5,2
1,17,1,171,1,1,132.0,1,1,37,4,9,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0.0,7.6,2.6,0.32,0.0,0.0,0.0,0
1,17,3,9670,1,1,137.0,1,1,38,4,7,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,6,7,6,13.428571428571429,11.1,0.6,2.02,1.0,1.0,-1.6964285714285712,2
1,43,2,9147,1,1,126.0,1,1,19,3,3,100.0,1,0,0,1,1,0,22,0,0,5,11,0,0.0,0,5,7,1,10.0,16.2,0.3,-0.92,0.0,0.2,10.0,0
1,1,1,9238,1,1,136.0,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,6,8,5,11.0,10.8,1.4,1.74,0.8333333333333334,0.8333333333333334,-0.40000000000000036,2
1,1,1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,6,9,6,11.0,9.4,-0.8,-3.12,0.6666666666666666,1.0,-1.25,2
1,39,1,9254,1,39,137.0,1,1,1,5,10,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0.0,0,6,0,0,0.0,16.2,0.3,-0.92,0.0,0.0,0.0,0
1,44,1,9119,1,39,140.0,1,5,41,3,2,140.0,0,0,0,1,1,0,23,0,3,7,12,3,14.0,1,6,12,1,14.0,12.4,0.5,1.79,0.42857142857142855,0.16666666666666666,0.0,1
1,17,1,9070,1,1,131.0,1,19,19,7,7,125.1,0,0,0,1,1,0,18,0,0,6,7,6,12.333333333333334,0,6,10,5,10.8,16.2,0.3,-0.92,1.0,0.8333333333333334,-1.5333333333333332,1
1,1,1,9147,1,1,130.0,1,37,37,9,9,118.8,0,0,1,1,1,1,22,0,0,5,8,5,10.666666666666666,0,5,11,2,11.0,15.5,2.8,-4.06,1.0,0.4,0.3333333333333339,1
1,18,5,9119,1,1,136.0,1,3,2,2,3,125.2,1,0,0,1,1,0,19,0,0,5,9,5,11.833333333333334,0,5,9,5,14.714285714285714,12.4,0.5,1.79,1.0,1.0,2.8809523809523796,1
1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,5,5,0,0.0,11.1,0.6,2.02,0.0,0.0,0.0,0
1,1,3,9070,1,1,110.0,1,37,37,9,9,107.6,1,0,0,1,1,1,22,0,0,6,6,6,11.666666666666666,0,6,6,6,12.166666666666666,7.6,2.6,0.32,1.0,1.0,0.5,1
1,7,1,9130,1,3,140.0,1,2,38,2,3,140.0,1,0,0,0,1,0,18,0,2,5,7,2,13.0,0,5,5,0,0.0,12.7,3.7,-1.7,0.4,0.0,-13.0,0
4,43,2,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0.0,0,4,4,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,1,1,9500,1,1,141.0,1,19,1,90,90,128.0,0,0,0,1,1,0,18,0,0,8,8,0,0.0,0,8,8,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,17,3,9119,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13.0,0,5,5,5,14.2,8.9,1.4,3.51,1.0,1.0,1.1999999999999993,2
1,1,1,9238,1,1,160.0,1,19,38,9,9,152.0,0,0,0,1,1,1,19,0,0,6,7,6,13.857142857142858,0,6,6,6,14.0,13.9,-0.3,0.79,1.0,1.0,0.14285714285714235,2
1,1,1,9500,1,1,140.0,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,8,8,8,12.4875,12.4,0.5,1.79,0.8571428571428571,1.0,-0.904166666666665,2
1,1,1,9147,1,1,150.0,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,5,5,0,0.0,7.6,2.6,0.32,0.8,0.0,-12.75,0
1,44,1,9130,1,39,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,5,5,5,14.6,10.8,1.4,1.74,0.8,1.0,0.09999999999999964,2
1,1,1,9238,1,1,133.1,1,1,1,3,4,112.0,0,0,0,1,1,0,19,0,0,6,7,6,12.166666666666666,0,6,6,6,12.166666666666666,12.4,0.5,1.79,1.0,1.0,0.0,2
1,1,1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,5,5,5,15.6,12.7,3.7,-1.7,1.0,1.0,0.1999999999999993,0
1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,5,9,2,16.0,16.2,0.3,-0.92,0.4,0.4,2.666666666666666,0
1,39,1,9991,0,1,130.0,1,3,1,3,3,120.5,0,0,0,1,1,0,28,0,0,5,5,0,0.0,0,5,5,0,0.0,12.7,3.7,-1.7,0.0,0.0,0.0,0
1,1,1,9070,1,1,148.0,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,6,0,0,0.0,15.5,2.8,-4.06,0.0,0.0,0.0,0
1,17,1,9254,1,1,148.0,1,1,1,4,8,145.2,0,0,0,1,1,0,20,0,0,6,7,6,13.714285714285714,0,6,8,6,14.714285714285714,16.2,0.3,-0.92,1.0,1.0,1.0,2
4,39,1,9238,1,1,130.0,1,19,3,9,2,140.0,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,6,7,0,0.0,8.9,1.4,3.51,0.6666666666666666,0.0,-12.25,0
1,43,1,9070,1,1,160.0,1,1,2,4,2,100.0,0,0,0,1,1,0,38,0,1,6,9,5,16.0,0,6,11,4,16.5,13.9,-0.3,0.79,0.8333333333333334,0.6666666666666666,0.5,1
2,39,1,9991,0,1,130.0,1,37,37,9,9,140.0,1,0,0,1,1,0,31,0,0,5,8,1,11.0,0,5,5,1,13.0,9.4,-0.8,-3.12,0.2,0.2,2.0,0
1,39,1,9500,1,1,110.0,1,1,37,9,9,126.0,1,0,0,1,1,0,27,0,0,7,7,7,14.085714285714284,0,7,7,7,14.085714285714284,7.6,2.6,0.32,1.0,1.0,0.0,1
1,18,1,9238,1,1,122.0,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.166666666666666,0,6,10,6,10.5,12.7,3.7,-1.7,1.0,1.0,0.3333333333333339,2
2,39,1,9119,1,1,110.0,1,37,37,9,9,106.8,0,0,0,1,1,0,34,0,0,5,8,1,10.0,0,5,9,0,0.0,8.9,1.4,3.51,0.2,0.0,-10.0,0
1,51,1,9119,1,1,129.0,1,2,37,2,9,121.6,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,5,7,1,10.0,7.6,2.6,0.32,0.0,0.2,10.0,1
2,39,1,9991,0,1,110.0,1,37,37,1,4,120.0,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,5,5,3,10.666666666666666,9.4,-0.8,-3.12,0.4,0.6,0.16666666666666607,0
1,1,1,171,1,1,170.0,1,38,19,9,2,160.6,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0.0,12.7,3.7,-1.7,0.0,0.0,0.0,2
2,39,1,9070,1,12,110.0,1,37,38,5,10,130.0,0,0,1,0,1,1,46,0,0,6,6,0,0.0,0,6,6,0,0.0,15.5,2.8,-4.06,0.0,0.0,0.0,0
1,43,5,8014,0,1,110.0,1,34,34,0,0,110.0,0,0,0,1,1,0,37,0,0,6,12,0,0.0,0,5,10,0,0.0,7.6,2.6,0.32,0.0,0.0,0.0,0
1,39,1,9003,1,1,133.1,1,19,37,9,7,110.0,1,0,0,1,1,0,31,0,0,6,8,0,0.0,0,6,10,0,0.0,16.2,0.3,-0.92,0.0,0.0,0.0,0
1,39,1,9003,1,1,133.1,1,1,19,4,10,145.8,0,0,0,1,1,0,34,0,0,6,15,5,13.333333333333334,0,6,15,5,12.4,12.4,0.5,1.79,0.8333333333333334,0.8333333333333334,-0.9333333333333336,2
1,1,6,171,1,1,126.0,1,10,10,4,4,130.2,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,1,1,9670,1,1,137.0,1,38,37,9,9,122.3,0,0,0,1,1,1,18,0,0,6,7,6,13.571428571428571,0,6,6,6,14.333333333333334,12.4,0.5,1.79,1.0,1.0,0.7619047619047628,2
1,17,4,9070,1,1,117.0,1,1,1,3,3,125.4,1,0,0,1,1,1,19,0,0,6,6,6,12.833333333333334,0,6,7,6,11.166666666666666,11.1,0.6,2.02,1.0,1.0,-1.6666666666666679,2
1,43,1,9991,0,1,100.0,1,37,19,9,4,130.0,0,0,0,1,1,0,40,0,1,5,6,4,10.25,3,8,18,5,11.2,15.5,2.8,-4.06,0.8,0.625,0.9499999999999993,0
1,39,1,9130,1,1,120.0,1,1,38,9,9,150.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,6,6,0,0.0,12.4,0.5,1.79,0.0,0.0,0.0,0
1,17,5,9119,1,1,126.0,1,38,38,5,9,116.9,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,6,8,3,13.333333333333334,11.1,0.6,2.02,0.8,0.5,-1.166666666666666,0
1,17,1,9119,1,1,122.0,1,19,19,9,9,114.7,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,5,8,5,13.714285714285714,11.1,0.6,2.02,1.0,1.0,-2.085714285714287,1
1,39,1,9003,1,1,111.0,1,37,37,9,10,95.8,1,0,0,0,1,0,43,0,0,6,0,0,0.0,0,6,0,0,0.0,15.5,2.8,-4.06,0.0,0.0,0.0,0
1,17,4,9119,1,1,139.0,1,37,19,9,4,133.1,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,5,7,3,14.666666666666666,7.6,2.6,0.32,0.8,0.6,2.166666666666666,1
1,43,1,9003,1,1,150.0,1,2,4,4,1,150.0,0,0,0,1,1,0,35,0,16,18,22,18,11.666666666666666,12,13,13,12,11.5,15.5,2.8,-4.06,1.0,0.9230769230769231,-0.16666666666666607,2
1,17,2,9991,0,1,116.0,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13.0,0,5,5,5,13.0,7.6,2.6,0.32,0.8,1.0,0.0,2
1,17,1,9500,1,1,130.0,1,3,3,2,2,131.1,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857142857,0,9,12,8,11.50625,12.4,0.5,1.79,1.0,0.8888888888888888,-0.6151785714285705,2
1,53,1,9085,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222222222,4,9,15,7,13.75,8.9,1.4,3.51,0.8181818181818182,0.7777777777777778,-0.47222222222221966,2
1,43,1,9670,1,1,132.0,1,3,19,4,8,120.5,0,0,0,1,1,0,19,0,0,6,17,4,12.5,0,6,8,4,13.25,13.9,-0.3,0.79,0.6666666666666666,0.6666666666666666,0.75,1
1,18,1,9119,1,1,108.0,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.166666666666666,0,5,7,5,15.285714285714286,12.4,0.5,1.79,1.0,1.0,3.1190476190476204,2
1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0.0,0,6,0,0,0.0,12.4,0.5,1.79,0.0,0.0,0.0,0
4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,6,6,6,11.5,12.4,0.5,1.79,1.0,1.0,-1.166666666666666,2
1,18,1,9500,1,1,146.0,1,19,3,4,9,127.0,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,8,8,7,13.614285714285714,12.7,3.7,-1.7,0.875,0.875,0.0,2
1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,8,12,15,10,14.3,16.2,0.3,-0.92,0.6666666666666666,0.8333333333333334,1.442857142857143,2
1,1,1,9130,1,1,160.0,1,3,3,1,2,149.2,0,0,0,1,1,0,18,0,0,5,7,4,14.0,0,5,5,5,14.2,7.6,2.6,0.32,0.8,1.0,0.1999999999999993,2
1,17,1,9670,1,1,125.0,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,6,6,5,11.8,12.7,3.7,-1.7,0.6666666666666666,0.8333333333333334,-2.9499999999999993,2
1,1,2,9085,1,1,125.0,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,6,0,0,0.0,7.6,2.6,0.32,0.0,0.0,0.0,0
1,17,4,9670,1,1,122.0,1,3,1,2,3,119.6,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,6,7,6,14.285714285714286,11.1,0.6,2.02,1.0,1.0,0.6607142857142865,2
1,1,1,171,1,1,138.0,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0.0,7.6,2.6,0.32,0.0,0.0,0.0,2
1,44,1,9003,1,39,150.0,1,1,38,6,6,150.0,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,6,11,4,11.875,16.2,0.3,-0.92,0.6666666666666666,0.6666666666666666,0.07499999999999929,0
1,39,1,9003,1,1,140.0,1,3,3,2,2,110.0,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,6,10,6,14.6,16.2,0.3,-0.92,1.0,1.0,-0.5250000000000004,2
1,17,5,9254,1,1,113.0,1,1,1,2,3,110.2,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,6,10,2,10.5,9.4,-0.8,-3.12,0.6666666666666666,0.3333333333333333,-1.0,0
1,39,1,9119,1,1,139.0,1,19,19,9,7,110.3,0,0,1,1,1,0,24,0,0,5,12,1,10.0,0,5,11,1,11.0,8.9,1.4,3.51,0.2,0.2,1.0,1
1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,5,10,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,1,5,9147,1,1,118.0,1,19,19,9,9,114.2,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,5,6,5,12.8,12.4,0.5,1.79,0.6,1.0,2.466666666666667,2
1,44,1,9119,1,39,140.0,1,1,19,4,5,140.0,1,0,0,1,1,0,22,0,0,5,9,0,0.0,0,5,6,2,11.666666666666666,10.8,1.4,1.74,0.0,0.4,11.666666666666666,1
1,1,1,9003,1,1,144.0,1,19,19,9,9,132.8,0,0,0,1,1,1,19,0,0,6,9,4,12.0,0,6,10,4,12.5,15.5,2.8,-4.06,0.6666666666666666,0.6666666666666666,0.5,1
1,18,1,9773,1,1,125.0,1,1,1,4,7,121.5,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,6,6,6,14.5,8.9,1.4,3.51,1.0,1.0,0.6666666666666661,2
1,1,1,171,1,1,131.0,1,1,1,7,4,127.2,1,0,1,1,1,0,23,0,13,17,19,13,12.153846153846152,10,17,28,11,11.909090909090908,11.1,0.6,2.02,0.7647058823529411,0.6470588235294118,-0.24475524475524324,1
1,17,1,9130,1,1,131.0,1,12,12,2,8,128.2,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,6,8,6,13.666666666666666,12.4,0.5,1.79,1.0,1.0,-0.3333333333333339,2
1,1,1,9773,1,1,140.0,1,3,2,4,6,133.4,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,6,6,5,13.8,11.1,0.6,2.02,1.0,0.8333333333333334,-2.6999999999999993,1
1,39,1,9130,1,1,133.1,1,1,19,4,5,120.0,1,0,0,1,1,0,29,0,0,5,11,1,18.0,0,5,10,3,13.333333333333334,10.8,1.4,1.74,0.2,0.6,-4.666666666666666,0
1,44,1,9003,1,1,140.0,1,1,1,4,5,140.0,0,0,0,1,1,0,20,0,0,6,11,6,11.285714285714286,0,6,12,5,11.77777777777778,16.2,0.3,-0.92,1.0,0.8333333333333334,0.49206349206349387,1
1,1,5,171,1,1,139.0,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,2
1,17,3,171,1,1,125.0,1,3,39,2,5,117.0,1,1,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,1
1,1,2,9670,1,1,117.0,1,3,1,3,5,110.7,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,6,10,6,12.0,11.1,0.6,2.02,0.8333333333333334,1.0,-2.0,1
1,39,1,9130,1,1,150.0,1,19,19,9,5,160.0,1,0,0,1,1,0,24,0,0,5,13,4,13.75,0,5,9,3,12.0,9.4,-0.8,-3.12,0.8,0.6,-1.75,1
1,1,1,9670,1,1,95.0,1,37,37,5,8,95.0,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,6,6,5,11.0,12.7,3.7,-1.7,0.6666666666666666,0.8333333333333334,-2.25,0
1,39,1,9147,1,1,150.0,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,5,7,4,14.75,12.7,3.7,-1.7,0.8,0.8,0.5,2
1,39,1,9147,1,1,120.0,1,37,37,9,9,110.0,0,0,0,0,1,0,32,0,0,5,9,0,0.0,0,5,5,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,43,1,9991,0,1,136.0,1,3,4,2,2,133.9,0,0,0,0,1,0,26,0,8,12,12,8,11.25,3,8,8,3,11.333333333333334,7.6,2.6,0.32,0.6666666666666666,0.375,0.08333333333333393,0
1,1,1,9130,1,1,133.0,1,2,37,9,7,125.7,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,6,8,6,12.5,12.4,0.5,1.79,1.0,1.0,-1.0,2
